mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
4.3766569296518965,0.07282137681179662,0.2550332546234131,0.009674999526636283,True,48,0.26576012779943686,4,0.12913303835521028,106,0.49511126898335567,0.4821408244929456,0.5120424777468668,0.496431523741056,0.012242944125722854,9
5.630505402882894,0.01387644594905743,0.26575517654418945,0.03036045335547891,False,38,0.2585645565477482,3,0.1823690530092121,103,0.5345656697306389,0.5368258858109773,0.5583825653858433,0.5432580403091531,0.010734386747862411,7
8.273552338282267,0.23010660369260166,0.4085880120595296,0.02167278206984924,False,43,0.3089322015703758,1,0.20301206058023688,161,0.5171952972208418,0.5238321754658584,0.532344297423291,0.5244572567033304,0.006200327770826932,8
3.809850056966146,0.22379495607104485,0.18191130956013998,0.019984705878543788,False,21,0.2656206814501304,1,0.1328788204159156,61,0.5674023297592697,0.5459227856119642,0.5779141175374394,0.5637464109695578,0.013313793254596506,6
10.345155398050943,0.2952021674928604,0.5125081539154053,0.040450518884802646,False,63,0.2519734054175108,3,0.13175872604975353,173,0.5571855808238426,0.5584510416108683,0.5780319388368728,0.5645561870905279,0.009542790004246215,5
16.435317436854046,0.49826143199334955,0.6076875527699789,0.038546989868243016,False,47,0.3463638217222405,3,0.10075792685919015,178,0.6555214355562579,0.6199759163741143,0.6173312120968819,0.6309428546757513,0.017413186454584787,2
3.926180362701416,0.0631112574017073,0.1846756935119629,0.008541897031424758,False,63,0.2955238657130612,4,0.102885815756348,54,0.6154070790351838,0.5946949088839338,0.5808214098222656,0.5969744659137944,0.0142112493918407,3
2.2032315731048584,0.2978104382705714,0.1284028689066569,0.006684598044323136,True,40,0.2895533918806038,2,0.19882822191341334,63,0.4297083124872344,0.4868956164828383,0.46045975953112506,0.45902122950039925,0.0233687677760778,10
8.219684362411499,0.10869973640924846,0.4350124994913737,0.044630884472937254,False,69,0.28359876180715704,2,0.02943675068727039,87,0.7318434615460813,0.656878261019596,0.6331159902826173,0.6739459042827649,0.042073401973524154,1
10.756971677144369,0.26607293945110927,0.5284361839294434,0.05320807325372085,False,66,0.3122606444302888,4,0.10854020511214277,178,0.5914616915915295,0.5847787223749087,0.6085886218607293,0.5949430119423892,0.01002721370139621,4
