mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
5.3032136758168535,0.3492127164910649,0.2933536370595296,0.019268968871058143,True,48,0.26576012779943686,4,0.12913303835521028,106,0.49887678345068587,0.5190649891527068,0.5314640174163301,0.516468596673241,0.013429765319703826,9
6.2805516719818115,0.26925430786425936,0.32215412457784015,0.05199199820679361,False,38,0.2585645565477482,3,0.1823690530092121,103,0.5188567338260988,0.5169966845907532,0.5620375155139459,0.532630311310266,0.020807894176604787,7
9.198549588521322,0.43891437778405734,0.4511549472808838,0.0068081447519834385,False,43,0.3089322015703758,1,0.20301206058023688,161,0.5141559062627712,0.5147740770942286,0.5343935992649442,0.5211078608739813,0.009397824827729906,8
4.145342032114665,0.09847658467111294,0.20335920651753744,0.01338365453472399,False,21,0.2656206814501304,1,0.1328788204159156,61,0.5384939336561725,0.5521582535893808,0.6283853925437886,0.5730125265964473,0.03954991885559261,5
11.80608065923055,0.37680889042186705,0.6353060404459635,0.03752387357045597,False,63,0.2519734054175108,3,0.13175872604975353,173,0.5607752815885622,0.5638450112949438,0.5903961465814505,0.5716721464883189,0.013299046199715628,6
19.210707426071167,0.9362405057297343,0.7056787014007568,0.04041483927878845,False,47,0.3463638217222405,3,0.10075792685919015,178,0.651722116362691,0.6276327078789918,0.6195044346135778,0.6329530862850868,0.013680267397723279,2
4.094343264897664,0.2394892903307689,0.20661187171936035,0.011826424222736782,False,63,0.2955238657130612,4,0.102885815756348,54,0.5978135109467297,0.5537317608094121,0.6007107946802777,0.5840853554788065,0.02149579951639523,4
2.5111734867095947,0.03023383089711464,0.15399964650472006,0.01734019978457181,True,40,0.2895533918806038,2,0.19882822191341334,63,0.4392456578181977,0.4517885965619378,0.4567294050043277,0.4492545531281544,0.007359184103796324,10
9.140097379684448,0.08811992823353278,0.488916556040446,0.021112374316958196,False,69,0.28359876180715704,2,0.02943675068727039,87,0.7272947455206704,0.6550854289270536,0.6296218700996052,0.6706673481824431,0.04136902870518667,1
11.61348565419515,0.46150798302828916,0.5466061433156332,0.027019658212274106,False,66,0.3122606444302888,4,0.10854020511214277,178,0.6088803840820407,0.5723662534931508,0.6066075180819057,0.5959513852190325,0.01670299990738254,3
